file,id,status,createdBy,curriculum,stem
drafts/8cdfb6da-88cd-4045-b073-f1e80ba33036.json,8cdfb6da-88cd-4045-b073-f1e80ba33036,draft,manual,Community-based Paediatrics,The term 'Global Developmental Delay' is officially reserved for children of what age group?
drafts/8d11e5f5-1cb0-420d-95a9-1992c755ded6.json,8d11e5f5-1cb0-420d-95a9-1992c755ded6,draft,manual,Paediatric Sub-specialties,"When evaluating a child presenting with an acute severe headache, which vital sign is specifically emphasized as essential for the differential diagnosis?"
drafts/8d2d57a5-e69f-4b4c-b8db-3d346f373ad3.json,8d2d57a5-e69f-4b4c-b8db-3d346f373ad3,draft,ai,Paediatric Surgery,"Which historical factor is explicitly named in the source pack as being associated with cryptorchidism, alongside family history?"
drafts/8d59feba-17ac-4044-82ca-bcfa3d07addb.json,8d59feba-17ac-4044-82ca-bcfa3d07addb,draft,manual,Community-based Paediatrics,"For a patient with a bleeding disorder receiving a vaccination, what is the recommended duration for applying firm pressure to the injection site?"
drafts/8df51d39-a47b-4312-82ea-50ebbae46dfd.json,8df51d39-a47b-4312-82ea-50ebbae46dfd,draft,ai,Adolescent Medicine,"During a routine adolescent review, a parent says, ""My 15-year-old can explain why risky dares are dangerous, but still does reckless things with friends."" Which explanation best matches the note-based model of adolescent risk-taking?"
drafts/8e35033f-8b94-4389-a322-7257b1f508ae.json,8e35033f-8b94-4389-a322-7257b1f508ae,draft,manual,Paediatric Sub-specialties,Which clinical sign is specifically associated with significant neutropenia in a newborn?
drafts/8e5fa640-e8e6-4117-a379-3785ac42cd77.json,8e5fa640-e8e6-4117-a379-3785ac42cd77,draft,manual,Paediatric Sub-specialties,Why is it important to ask about procedures like tongue-tie release or circumcision in a bleeding history?
drafts/8ecc3771-d83c-439c-9540-8e99b8836962.json,8ecc3771-d83c-439c-9540-8e99b8836962,draft,ai,Paediatric Sub-specialties,"An overweight 13-year-old is being assessed after hyperglycaemia is found. Examination shows acanthosis nigricans, and there is a strong family history of diabetes. Which type of diabetes should be considered on the basis of the notes?"
drafts/8ece7e77-62a4-48a3-87d9-879f34e693ef.json,8ece7e77-62a4-48a3-87d9-879f34e693ef,draft,ai,Paediatric Sub-specialties,An adolescent with obesity has sleep disturbances and reduced participation in sport. Which item from the complications history best captures this concern?
drafts/8f1c81cf-dd30-4c8d-8c6b-9b9aa043d8be.json,8f1c81cf-dd30-4c8d-8c6b-9b9aa043d8be,draft,manual,Paediatric Sub-specialties,"A $4$-month-old infant presents with their first 'typical' UTI (responded to antibiotics and grew $E. coli$). According to the NICE guidelines mentioned, what is the appropriate imaging follow-up?"
drafts/8f80b04b-05eb-48a0-8cc4-5a41c2c13714.json,8f80b04b-05eb-48a0-8cc4-5a41c2c13714,draft,manual,Adolescent Medicine,"According to the developmental tasks of adolescence, what is the 'obverse of the coin' regarding the achievement of independence?"
drafts/9051b0eb-f08d-474c-9107-9388154caaa5.json,9051b0eb-f08d-474c-9107-9388154caaa5,draft,manual,General Paediatrics,A $5$-month-old infant presents with profuse vomiting and lethargy $2$ hours after their first ingestion of rice cereal. What is the most likely diagnosis?
drafts/90529279-6890-48a0-9b5a-5c1f983612b1.json,90529279-6890-48a0-9b5a-5c1f983612b1,draft,manual,Community-based Paediatrics,"What is the recommended timeframe to avoid pregnancy after receiving a live vaccine, such as the MMR or Varicella vaccine?"
drafts/90f363c4-995f-4218-b494-b3cdb763d314.json,90f363c4-995f-4218-b494-b3cdb763d314,draft,ai,Paediatric Sub-specialties,Which abdominal X-ray finding is linked in the source pack to **ascites** rather than obstruction?
drafts/91087c0a-dadb-4cda-aca0-bbfac5d8de4b.json,91087c0a-dadb-4cda-aca0-bbfac5d8de4b,draft,manual,Community-based Paediatrics,"According to Dr. Jackie Pollock, what is one of the primary aims of a diagnostic assessment for a child with developmental impairments?"
drafts/9184f6e6-f88c-4364-a637-27932fd106f4.json,9184f6e6-f88c-4364-a637-27932fd106f4,draft,ai,Adolescent Medicine,"A 14-year-old has no trusted adult outside the immediate family, feels school is pointless, has dropped all outside activities, and says, ""Nothing I do changes anything."" Which interpretation is best?"
drafts/91ba67e4-af77-4fad-aaa5-cf6152f58bed.json,91ba67e4-af77-4fad-aaa5-cf6152f58bed,draft,manual,Paediatric Sub-specialties,Which clinical feature of the eyes is specifically associated with the conjunctivitis seen in Kawasaki disease?
drafts/9225dba8-e91e-43fe-a9c5-d08b1e4f621b.json,9225dba8-e91e-43fe-a9c5-d08b1e4f621b,draft,manual,General Paediatrics,Which of the following describes the normal bowel gas pattern in a term newborn?
drafts/9236df55-d813-4d01-9b72-b2122b3e75d5.json,9236df55-d813-4d01-9b72-b2122b3e75d5,draft,ai,Paediatric Sub-specialties,A 4-year-old has **unilateral nasal discharge** with excoriation at the nostril and intermittent epistaxis. Which diagnosis should be considered first from the notes?
drafts/9298bcbb-bcbf-4506-ac07-a925c22f9918.json,9298bcbb-bcbf-4506-ac07-a925c22f9918,draft,ai,Paediatric Sub-specialties,A reviewer is checking whether a proposed stem about **measles severity and referral** is acceptable for this batch. Which finding most strongly argues that the item should be rejected before publication?
drafts/92b6741a-ca15-49bf-ae1b-06f91bbc6f87.json,92b6741a-ca15-49bf-ae1b-06f91bbc6f87,draft,manual,Paediatric Surgery,Which clinical sign is considered a 'red flag' strongly suggestive of a surgical cause of vomiting in a child?
drafts/92fb7d4e-8010-4089-8493-e59b985e463d.json,92fb7d4e-8010-4089-8493-e59b985e463d,draft,manual,General Paediatrics,"In the management of symptomatic breastfed infants with relative lactose malabsorption, what is the recommended course of action regarding their diet?"
drafts/93b1b94c-8e44-4932-9d2f-d65c1330dfd0.json,93b1b94c-8e44-4932-9d2f-d65c1330dfd0,draft,ai,Paediatric Surgery,"An adolescent sustains an avulsion injury at a ligamentous attachment near a joint. Based on the source pack, this injury sits within which fracture grouping?"
drafts/93ded6de-8759-46e3-9786-b93a894a0dc1.json,93ded6de-8759-46e3-9786-b93a894a0dc1,draft,ai,Paediatric Sub-specialties,A paediatric trainee is revising the usual age pattern for Type 1 diabetes diagnosis in childhood. Which pair of age ranges matches the source pack?
drafts/94aa666c-224a-4ce0-9df9-de59c0b5a018.json,94aa666c-224a-4ce0-9df9-de59c0b5a018,draft,manual,Paediatric Sub-specialties,"According to the source material, what is the approximate prevalence of strabismus and amblyopia in children?"
drafts/960a381a-8d8f-4043-8013-71023015d3fe.json,960a381a-8d8f-4043-8013-71023015d3fe,draft,manual,Paediatric Sub-specialties,"If a child is found to have two minor malformations during a clinical examination, what is the estimated risk that they also possess a major malformation?"
drafts/9668a545-fb6c-472f-83dd-d6f2474e58e7.json,9668a545-fb6c-472f-83dd-d6f2474e58e7,draft,manual,Paediatric Sub-specialties,What is the primary clinical utility of testing for Antinuclear Antibodies (ANA) in a child with JIA?
drafts/969762f7-6866-4aac-a711-6296c6d78dee.json,969762f7-6866-4aac-a711-6296c6d78dee,draft,ai,Paediatric Sub-specialties,A trainee is sorting conditions into the category of whole chromosomal aneuploidy versus other genetic syndromes from the notes. Which condition belongs in the whole chromosomal aneuploidy group?
drafts/97162697-80be-406b-b48a-be38eba9a1f8.json,97162697-80be-406b-b48a-be38eba9a1f8,draft,manual,Paediatric Surgery,Which of the following is an important technical detail to observe when applying a plaster cast to a fractured limb?
drafts/98375e83-c19c-4ada-b407-666d00da1b2b.json,98375e83-c19c-4ada-b407-666d00da1b2b,draft,ai,Emergency Paediatrics,"A 6-week-old infant is brought in because the parent keeps repeating, ""She's just not right today,"" even though the observations in triage are not yet dramatic. According to the source pack, which statement best reflects how this history should be handled?"
drafts/98bc6588-dc1e-45c9-9778-aa62707b3531.json,98bc6588-dc1e-45c9-9778-aa62707b3531,draft,ai,Paediatric Sub-specialties,Which finding from the source pack should most clearly heighten concern for urgent eye pathology in a child being assessed for leukocoria?
drafts/98cc5c32-a91e-4d54-97cb-16fc47b03367.json,98cc5c32-a91e-4d54-97cb-16fc47b03367,draft,manual,Emergency Paediatrics,"According to the duration of symptoms cited in the source, which condition typically takes the longest to resolve?"
drafts/98cd622a-9ae6-40f4-a433-5d8b7246ac75.json,98cd622a-9ae6-40f4-a433-5d8b7246ac75,draft,ai,Community-based Paediatrics,"During a community child health visit, a parent asks which vaccine is specifically noted in the course material as being funded for Aboriginal children from 6 months of age. Which is the best answer?"
drafts/98dec39e-6079-460a-b477-d74872f555e7.json,98dec39e-6079-460a-b477-d74872f555e7,draft,manual,Paediatric Sub-specialties,"According to the source material, which ventricle is dominant in both the fetus and the neonate?"
drafts/98fb1451-5ff5-40b8-8819-725a25b39fa7.json,98fb1451-5ff5-40b8-8819-725a25b39fa7,draft,ai,Paediatric Sub-specialties,"When preparing a conservative teaching summary on paediatric renal investigations from the allowed excerpts, which approach best prevents unsupported overreach?"
drafts/99277ab6-0786-4a8e-8dcc-1b2ceb38b90b.json,99277ab6-0786-4a8e-8dcc-1b2ceb38b90b,draft,ai,Paediatric Sub-specialties,"A febrile child has a murmur that the examiner describes as **mid-systolic crescendo-decrescendo**. It becomes louder when the child is exercising on the ward play walk. Based on the source pack, what is the best explanation for this murmur pattern?"
drafts/9938f50e-7905-4716-a31f-029f7b778839.json,9938f50e-7905-4716-a31f-029f7b778839,draft,ai,Community-based Paediatrics,"A community paediatric trainee reviews a child with injuries that raise concern for maltreatment. The history is incomplete, and the trainee has not yet gathered collateral information from every service involved. Based on the source pack, what is the best next principle for mandatory reporting decision-making?"
drafts/994433ce-64a1-4e34-87d5-4bd1123090f7.json,994433ce-64a1-4e34-87d5-4bd1123090f7,draft,manual,Adolescent Medicine,"According to longitudinal studies, what is the typical change in total sleep duration for an individual between the ages of $11$ and $21$ years?"
drafts/99ce26ae-5e1c-45c4-a498-a9be1990efbc.json,99ce26ae-5e1c-45c4-a498-a9be1990efbc,draft,ai,Emergency Paediatrics,A 30 kg child can take oral medication and needs an analgesic dose from the emergency drug table. Which option matches the source pack entry for **oral oxycodone**?
drafts/99dbd046-943e-4365-9b52-a679a9a6b32b.json,99dbd046-943e-4365-9b52-a679a9a6b32b,draft,manual,Emergency Paediatrics,What is the primary goal of the 'Be Kind to Kids' program as described in the source material?
drafts/99ee7a9f-91dc-4aad-a3a8-95a299c33185.json,99ee7a9f-91dc-4aad-a3a8-95a299c33185,draft,manual,Paediatric Sub-specialties,"According to the source, why is the height centile a critical factor when interpreting a child's blood pressure reading?"
drafts/99efc276-22a2-4b7e-9d44-c51a919851a3.json,99efc276-22a2-4b7e-9d44-c51a919851a3,draft,ai,Paediatric Surgery,"A surgeon suspects a **midline dermoid cyst** in the **suprasternal notch**. Before surgery, what is the most important reason to investigate this lesion carefully?"
drafts/99f578e2-20b0-42e7-ba59-b956d370ee54.json,99f578e2-20b0-42e7-ba59-b956d370ee54,draft,manual,Paediatric Sub-specialties,"In the 6 to 11-year-old age group, 'persistent' asthma is defined by which of the following symptom patterns?"
drafts/9a290acc-e994-4b67-b731-c3a703ad0abf.json,9a290acc-e994-4b67-b731-c3a703ad0abf,draft,manual,Paediatric Sub-specialties,What is the recommended method for delivering inhaled medications (puffers) to children to ensure appropriate technique?
drafts/9aade20c-4611-455e-b5f3-0adbece89605.json,9aade20c-4611-455e-b5f3-0adbece89605,draft,manual,Paediatric Sub-specialties,What is the required observation period for a child after their breathing difficulty has resolved before they can be considered for discharge?
drafts/9b5caeef-093d-419a-9f8d-43f1773df63f.json,9b5caeef-093d-419a-9f8d-43f1773df63f,draft,ai,Adolescent Medicine,"A 15-year-old comes to an adolescent clinic with his mother. When you are about to use CRAFFT, his mother answers the questions for him and he becomes guarded. What is the most appropriate next step?"
drafts/9bb39c97-8cb5-473a-93bf-f0bb39457236.json,9bb39c97-8cb5-473a-93bf-f0bb39457236,draft,manual,Paediatric Surgery,Which maneuver is described as a 'test of provocation' where the examiner attempts to dislocate a located hip?
drafts/9be7e838-a80a-4080-af8a-f1d9f8cde911.json,9be7e838-a80a-4080-af8a-f1d9f8cde911,draft,manual,Adolescent Medicine,Which of the following is considered a 'risky' sexual behavior from a medical or public health perspective?
drafts/9c1c537b-a275-4470-b46e-f03c1a9f32ad.json,9c1c537b-a275-4470-b46e-f03c1a9f32ad,draft,ai,Adolescent Medicine,"A 15-year-old says he ""hardly ever drinks"" but sometimes accepts rides home from older friends after parties. Which additional question from a validated adolescent substance-use screen most directly addresses this immediate safety issue?"
drafts/9c3fc0c7-bcfe-4887-9139-876c7f9f2c8d.json,9c3fc0c7-bcfe-4887-9139-876c7f9f2c8d,draft,ai,Paediatric Sub-specialties,"A 7-year-old undergoing obesity assessment has height, weight and BMI recorded. Which additional anthropometric finding, if present, is associated with increased cardiometabolic risk in children older than 6 years according to the notes?"
drafts/9c795a9b-4556-48ef-b9ab-1d55cedba069.json,9c795a9b-4556-48ef-b9ab-1d55cedba069,draft,manual,Paediatric Surgery,"In the pediatric skeleton, which anatomical structure is primarily responsible for the longitudinal growth of long bones?"
drafts/9c994a96-62ac-408f-adba-589cae568803.json,9c994a96-62ac-408f-adba-589cae568803,draft,manual,Paediatric Sub-specialties,"When assessing a child for strabismus, a healthcare provider observes that the child's eye turns outward. What is the clinical term for this specific deviation?"
drafts/9d35f926-2af2-4aa3-bd9e-ab5d5f4813d6.json,9d35f926-2af2-4aa3-bd9e-ab5d5f4813d6,draft,manual,Paediatric Sub-specialties,"In the sensitization phase, which cells are responsible for communicating with $\text{B}$-cells after the allergen is presented by macrophages?"
drafts/9d5f9b1f-2337-4405-bb5d-c6a36aa3e01e.json,9d5f9b1f-2337-4405-bb5d-c6a36aa3e01e,draft,ai,Paediatric Sub-specialties,"A parent of a 7-year-old asks whether it matters that a new tooth has erupted on one side only, with no matching tooth appearing on the other side yet. Which response is **most accurate**?"
drafts/9d8255dc-00c7-47c1-b700-8f07deece887.json,9d8255dc-00c7-47c1-b700-8f07deece887,draft,manual,General Paediatrics,"In the context of newborn screening, what are TRECs (T-cell receptor excision circles) used to measure?"
drafts/9de1f08e-a7db-49b0-b0a6-1cec94192f5f.json,9de1f08e-a7db-49b0-b0a6-1cec94192f5f,draft,manual,Paediatric Sub-specialties,Which finding on a serial head circumference chart would raise significant suspicion for raised intracranial pressure in a child?
drafts/9e3280c2-f1ae-41bd-aff8-3d1e386b4188.json,9e3280c2-f1ae-41bd-aff8-3d1e386b4188,draft,manual,Paediatric Sub-specialties,"If a urine culture from a child reveals the presence of $Pseudomonas$, what is the clinical significance according to the source material?"
drafts/9e50fcc6-446c-489a-ba60-94a9b986b878.json,9e50fcc6-446c-489a-ba60-94a9b986b878,draft,ai,General Paediatrics,"When interpreting poor growth in a child without a genetic condition, which measurement is described as always being spared?"
drafts/9eb1642c-371c-42c7-93f3-1f6c7fcf83cc.json,9eb1642c-371c-42c7-93f3-1f6c7fcf83cc,draft,ai,Paediatric Sub-specialties,A term newborn has a head circumference measured at 12 hours of life. The infant also has scalp swelling after birth. How should this measurement be interpreted according to the source pack?
drafts/9efe1dbf-9aaa-4a67-bb5a-d519afd90886.json,9efe1dbf-9aaa-4a67-bb5a-d519afd90886,draft,manual,Paediatric Surgery,What is the primary anatomical difference between malrotation and midgut volvulus?
drafts/9f575e7f-ee3b-4284-b7a4-de4ab5eb9bb4.json,9f575e7f-ee3b-4284-b7a4-de4ab5eb9bb4,draft,manual,Paediatric Surgery,What common clinical finding might indicate a mandibular fracture during an intraoral examination?
drafts/9f8780be-294a-4cb5-a6fd-7a3cc00b4a00.json,9f8780be-294a-4cb5-a6fd-7a3cc00b4a00,draft,manual,Paediatric Sub-specialties,"When measuring head circumference, where should the tape be positioned to ensure accuracy?"
drafts/9fb6715a-28b9-48e6-9a2d-27e8a290991d.json,9fb6715a-28b9-48e6-9a2d-27e8a290991d,draft,manual,Paediatric Sub-specialties,A $2$-year-old child presents with a sudden onset of isolated anemia following a viral infection. The bone marrow has temporarily stopped producing red blood cells but is expected to recover. What is the most likely diagnosis?
drafts/9fe516d8-a479-4cc4-a2f4-456ead8c3d43.json,9fe516d8-a479-4cc4-a2f4-456ead8c3d43,draft,manual,Paediatric Surgery,Perthes disease is medically defined as which of the following conditions affecting the femoral head?
drafts/a0356184-81ad-4b5d-9680-e17637ed7f38.json,a0356184-81ad-4b5d-9680-e17637ed7f38,draft,ai,Paediatric Sub-specialties,A GP is assessing a child with new strabismus and is tempted to treat it as an isolated alignment problem. Which reason from the source pack most strongly argues against that approach when leukocoria is also present?
drafts/a084971d-33fb-4c9d-a1c5-3710f65c9bfe.json,a084971d-33fb-4c9d-a1c5-3710f65c9bfe,draft,manual,Paediatric Sub-specialties,"What nocturnal symptom, often missed in history-taking, is specifically highlighted as important for identifying pediatric OSA?"
drafts/a0d54905-e063-41c2-92bf-543266a9613f.json,a0d54905-e063-41c2-92bf-543266a9613f,draft,ai,Paediatric Sub-specialties,A clinician wants to avoid misclassifying isolated pubic hair as proof of central gonadal activation. Which explanation from the source pack best supports this?
drafts/a1390272-bb5b-448d-94c9-32b08519bcff.json,a1390272-bb5b-448d-94c9-32b08519bcff,draft,ai,Paediatric Sub-specialties,A child with diabetes has suspected ketosis during a viral illness and is still being managed according to the home plan while arranging further review. Which insulin approach is recommended in the notes for suspected or confirmed ketosis?
drafts/a16c602e-25a7-41b1-81ec-dd0366da7213.json,a16c602e-25a7-41b1-81ec-dd0366da7213,draft,manual,Community-based Paediatrics,The burden of disease for Aboriginal and Torres Strait Islander people is estimated to be $2.5$ times higher than non-Indigenous Australians. By what percentage has healthcare expenditure increased to meet this burden?
drafts/a1842eec-c315-423a-b172-19397f2fd882.json,a1842eec-c315-423a-b172-19397f2fd882,draft,manual,Adolescent Medicine,Which of the following statements best describes brain plasticity?
drafts/a1e6e653-441a-4e1d-afed-8c0f9830a96a.json,a1e6e653-441a-4e1d-afed-8c0f9830a96a,draft,ai,Paediatric Sub-specialties,"In a young infant with acute lower-airway disease, which note-derived feature most directly increases airway resistance?"
drafts/a1e9aa20-71ed-473f-88f1-28f9bfd9b106.json,a1e9aa20-71ed-473f-88f1-28f9bfd9b106,draft,ai,Paediatric Sub-specialties,Which population is specifically noted to have a much greater incidence of post-streptococcal glomerulonephritis?
drafts/a264cdd4-d520-4980-b2ac-fbbeb7198542.json,a264cdd4-d520-4980-b2ac-fbbeb7198542,draft,ai,Emergency Paediatrics,"Six hours after treatment has started for diabetic ketoacidosis, a child develops headache, irritability, increasing lethargy, and worsening vomiting. What complication should be suspected first?"
drafts/a287ec3e-e14d-4c0a-b0e2-65514a8f07d0.json,a287ec3e-e14d-4c0a-b0e2-65514a8f07d0,draft,ai,Emergency Paediatrics,"A registrar is explaining to a parent that the temporary left-sided weakness after their child's seizure is a recognised post-seizure phenomenon. Based on the notes, how long can this deficit last?"
drafts/a3894f60-c37f-4458-8aa0-dd5e8c8d18e4.json,a3894f60-c37f-4458-8aa0-dd5e8c8d18e4,draft,ai,Emergency Paediatrics,The emergency team is considering whether a seizure may have an underlying cause needing targeted treatment rather than being managed as a straightforward febrile seizure. Which option is explicitly listed in the notes as a possible underlying cause requiring specific management?
drafts/a3932b7c-c6f9-4fc9-bff5-47f3e6b59b88.json,a3932b7c-c6f9-4fc9-bff5-47f3e6b59b88,draft,ai,Emergency Paediatrics,A non-battery foreign body has been confirmed to have passed through the oesophagus. Which counselling statement best matches the notes?
drafts/a3bf2521-aaaf-4841-8641-e149d5c755b2.json,a3bf2521-aaaf-4841-8641-e149d5c755b2,draft,ai,Paediatric Sub-specialties,"A 9-year-old girl develops pubic hair, mild acne, and body odour. Which pubertal event is the best match?"
drafts/a3ddcfd5-29b8-4e3d-a513-1ed2e3f94bc4.json,a3ddcfd5-29b8-4e3d-a513-1ed2e3f94bc4,draft,ai,Paediatric Sub-specialties,Which feature best distinguishes otitis media with effusion from an inflammatory middle ear process in the provided notes?
drafts/a425ca8b-7f50-44df-b7e2-7baf07cb5bae.json,a425ca8b-7f50-44df-b7e2-7baf07cb5bae,draft,manual,Paediatric Sub-specialties,What is the primary distinction between 'primary' and 'secondary' microcephaly?
drafts/a4286265-6238-4110-b9d0-ee0c0e334379.json,a4286265-6238-4110-b9d0-ee0c0e334379,draft,manual,Paediatric Sub-specialties,"A hemangioma located in the ""beard area"" (mandibular region) requires close monitoring for which specific internal complication?"
drafts/a4e85014-631e-4ec4-b789-2c7f9391e255.json,a4e85014-631e-4ec4-b789-2c7f9391e255,draft,ai,Paediatric Surgery,"A preterm neonate aged 2 weeks develops abdominal distension, tenderness, vomiting, blood in the stool, and erythema of the abdominal wall. Which diagnosis best fits the source pack?"
drafts/a4f1c416-a7e0-4c2a-b3b8-0df0104d6f12.json,a4f1c416-a7e0-4c2a-b3b8-0df0104d6f12,draft,ai,Paediatric Surgery,"A 3-year-old is reviewed after a fall onto the mouth, and the oral surgery team documents an **alveolar degloving injury**. Which description best matches this term?"
drafts/a592dbdf-5c5f-4b10-adfb-dc85d5d4195f.json,a592dbdf-5c5f-4b10-adfb-dc85d5d4195f,draft,manual,Adolescent Medicine,"According to the World Health Organization, which of the following best characterizes the definition of sexual health?"
drafts/a5aac797-ae2b-4be4-806a-51002608805d.json,a5aac797-ae2b-4be4-806a-51002608805d,draft,ai,Paediatric Sub-specialties,Two children have otherwise similar acute viral upper-airway illnesses. Which child should prompt the lowest threshold for escalation because age-related physiology can reduce oxygen offload to tissues?
drafts/a6054534-a689-4002-9a43-cd7029d21766.json,a6054534-a689-4002-9a43-cd7029d21766,draft,manual,General Paediatrics,Which of the following medications is specifically identified as a risk factor for vitamin D deficiency?
drafts/a615a0c3-565f-4c44-9599-d2ed4a385bd1.json,a615a0c3-565f-4c44-9599-d2ed4a385bd1,draft,ai,Paediatric Sub-specialties,A 6-week-old infant has a harsh pansystolic murmur. A chest radiograph shows cardiomegaly and increased pulmonary vascular markings. Which diagnosis is most consistent with the source pack?
drafts/a636a3fd-1172-4853-937f-068fee1bc465.json,a636a3fd-1172-4853-937f-068fee1bc465,draft,ai,Paediatric Sub-specialties,"During a nasal examination, a clinician uses a light source, examines the outside of the nose, then lifts the nasal tip and uses an otoscope with a speculum. Which structure is specifically listed as visible with this technique?"
drafts/a6cca7b4-6c80-4a85-8945-7e7575917146.json,a6cca7b4-6c80-4a85-8945-7e7575917146,draft,manual,Paediatric Sub-specialties,Which statement regarding Benign Chronic Neutropenia of childhood is true?
drafts/a75c3a33-e7d2-4bca-ad53-106939dcfa5d.json,a75c3a33-e7d2-4bca-ad53-106939dcfa5d,draft,ai,Emergency Paediatrics,A 4-year-old with an oesophageal button battery is awaiting theatre 3 hours after ingestion. Which honey regimen matches the notes?
drafts/a800db67-2c76-414e-9015-630b9a2ff134.json,a800db67-2c76-414e-9015-630b9a2ff134,draft,manual,Emergency Paediatrics,"According to the source, why might a child with neurological conditions be predisposed to a chronic cough?"
drafts/a819fb42-cb42-4032-be05-e2b2445cbe3f.json,a819fb42-cb42-4032-be05-e2b2445cbe3f,draft,manual,Paediatric Surgery,"If an abdominal X-ray shows a 'double bubble' sign and a complete absence of gas in the distal bowel, what is the most likely diagnosis?"
drafts/a81f538d-d49e-4e1f-a2a2-8664adaeb23f.json,a81f538d-d49e-4e1f-a2a2-8664adaeb23f,draft,manual,Paediatric Surgery,"In a neonate with suspected esophageal atresia, at what vertebral level does a nasogastric (NG) tube typically fail to progress?"
drafts/a8537242-07c8-4131-86b8-4280d2f7d8fc.json,a8537242-07c8-4131-86b8-4280d2f7d8fc,draft,ai,General Paediatrics,A 6-year-old girl is being reviewed for possible unhealthy excess weight. Her father asks why the clinician is plotting BMI on an age-based chart instead of using the number alone. What is the best explanation from the notes?
drafts/a8d4be2d-f5c7-4af0-9408-c8d8ecc19f0f.json,a8d4be2d-f5c7-4af0-9408-c8d8ecc19f0f,draft,manual,Adolescent Medicine,Which set of conditions represents the leading causes of adult morbidity and mortality that originate as health risk behaviors in adolescence?
drafts/a8ed16e4-8ace-42b2-9797-466dbb3282ae.json,a8ed16e4-8ace-42b2-9797-466dbb3282ae,draft,manual,Paediatric Sub-specialties,How can a clinician best differentiate benign sleep myoclonus from jitteriness in a neonate?
drafts/a9161df1-7062-4752-abfd-5b9c8d9b918a.json,a9161df1-7062-4752-abfd-5b9c8d9b918a,draft,ai,Paediatric Sub-specialties,"A 4-year-old with nephrotic syndrome develops very marked oedema. Beyond a no added salt diet, which extra supportive step may be needed according to the notes?"
drafts/a9176bc2-9080-442d-bfa9-653382d1099d.json,a9176bc2-9080-442d-bfa9-653382d1099d,draft,ai,Paediatric Sub-specialties,A child has a sore throat felt to be due to viral pharyngitis. Which of the following is **explicitly listed** in the notes as one viral cause?
drafts/a9839be8-bd7e-4212-bfaa-6ab025996c63.json,a9839be8-bd7e-4212-bfaa-6ab025996c63,draft,manual,Paediatric Sub-specialties,"In the context of scalp psoriasis, what is 'pityriasis amiantacea'?"
drafts/a9b6e588-b081-487d-b178-5a74fc12c55b.json,a9b6e588-b081-487d-b178-5a74fc12c55b,draft,ai,Paediatric Sub-specialties,A 10-year-old is having a musculoskeletal screen in clinic. Which question is explicitly included in the pGALS screening questions from the source pack?
drafts/a9d59bcc-e1cd-4bba-b1ff-bafcfd9e2c06.json,a9d59bcc-e1cd-4bba-b1ff-bafcfd9e2c06,draft,manual,Adolescent Medicine,What is a primary benefit of adolescent risk-taking according to the lecture?
drafts/aa97cb69-0906-4b51-abd2-5c296fe16d55.json,aa97cb69-0906-4b51-abd2-5c296fe16d55,draft,manual,Community-based Paediatrics,"Which medication is currently approved in Australia for the management of obesity, acting as a gastrointestinal lipase inhibitor?"
drafts/aabb134b-9ef6-431f-acc1-fde142429520.json,aabb134b-9ef6-431f-acc1-fde142429520,draft,ai,Emergency Paediatrics,"You are checking a draft sepsis checklist for an infant aged 21 days corrected. Which investigation is listed in the notes as **optional depending on context**, rather than routine for every infant in this age bracket?"
drafts/aabf39a8-08e5-4c87-9970-87eb2288c115.json,aabf39a8-08e5-4c87-9970-87eb2288c115,draft,manual,Paediatric Sub-specialties,"Which of the following definitions correctly describes ""agenesis""?"
drafts/aadd7e37-dab2-4493-9f80-03e62db26e98.json,aadd7e37-dab2-4493-9f80-03e62db26e98,draft,ai,Paediatric Sub-specialties,"During follow-up for food protein-induced enterocolitis syndrome, a parent asks which trigger group tends to improve earliest. According to the source pack, which answer is best?"
drafts/ab12af91-f21d-4aff-9b5c-f94b525f036f.json,ab12af91-f21d-4aff-9b5c-f94b525f036f,draft,manual,Paediatric Sub-specialties,Which of the following is a characteristic feature of an 'innocent' heart murmur in a child?
drafts/ab96486d-e769-40b8-82d5-5a05970b2ca1.json,ab96486d-e769-40b8-82d5-5a05970b2ca1,draft,ai,Emergency Paediatrics,Which set of early actions best matches the notes-first DKA approach after initial ABC assessment?
drafts/aba42bf0-3fff-4184-8d64-3c4b36f5bd0f.json,aba42bf0-3fff-4184-8d64-3c4b36f5bd0f,draft,ai,Paediatric Sub-specialties,A neonate has a supine AXR because bowel perforation is being considered. No free air is seen under the diaphragm. What is the most appropriate interpretation?
drafts/abf8fa9a-8ac4-4df2-9cb0-024d9c637b02.json,abf8fa9a-8ac4-4df2-9cb0-024d9c637b02,draft,ai,Adolescent Medicine,"A 15-year-old says, ""I only vape, and at least I'm not smoking cigarettes."" Which response is **most appropriate**?"
drafts/ac17e4d5-4727-42fa-806d-ccbd7945cf44.json,ac17e4d5-4727-42fa-806d-ccbd7945cf44,draft,ai,Community-based Paediatrics,A refrigerator failure at a vaccine provider is traced to a manufacturing problem affecting a vaccine batch. A child later has an untoward medical occurrence after receiving a dose from that batch. Which AEFI category best fits this scenario?
drafts/ac7ebe15-6911-4531-9442-b110747704b1.json,ac7ebe15-6911-4531-9442-b110747704b1,draft,manual,Paediatric Surgery,"During the progression of Perthes disease, why does the femoral head appear to collapse or 'disappear' on X-ray?"
